구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,한국어,2333,한국어음운론,3,3-0-0,정인호,월(15:00-16:15) | 수(13:30-14:45),인문1관-1224,,N
,,한국어,2334,한국어어휘교육론,3,3-0-0,정해윤,목(10:30-11:45) | 목(12:00-13:15),인문1관-13203,,전선 N
,,한국어,2335,한국영화와현대사회,3,3-0-0,고선하,월(15:00-16:15) | 월(16:30-17:45),경영1관-1201,,N
,,한국어,2336,대조언어학,3,3-0-0,정해윤,목(15:00-16:15) | 목(16:30-17:45),인문1관-1321,,N
,,한국어,2337,콘텐츠로보는한국문화,3,3-0-0,고선하,월(12:00-13:15) | 월(13:30-14:45),경영1관-1201,,N
,,한국어,2338,영상매체교육론,3,3-0-0,박현주,목(12:00-13:15) | 목(13:30-14:45),인문2관-23044,,전선 N
,,한국어,2339,한국어교육참관및실습,3,1-4-0,지현진,수(11:00-14:50) | 금(09:00-09:50),인문1관-1203 현장실 강의실,,습 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,한국어,4119,외국어로서의한국어이,,,해 3 3-0-0 우창현,월(15:00-16:15) | 수(13:30-14:45),인문1관-14282,,전선 합)한 국어통 Y
,,한국어,4120,통번역을위한한국어학,,,의이해 3 3-0-0 류친,금(09:00-10:15) | 금(10:30-11:45),인문1관-1320,,합)한 국어통 Y
,,한국어,4121,AI통번역의이해,3,3-0-0,리번켈빈,금(13:30-14:45) | 금(15:00-16:15),인문1관-13213,,전선 합)한 국어통 Y
,,한국어,4122,한국어발음연습,3,3-0-0,원해학,수(13:30-14:45) | 수(15:00-16:15),경영1관-1201 강의실 강의실,,"합)한 국어통 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 국제학부(한국어통번역학전공) 학년 구분 수강학과 수강 교수 강의시간 비고 한국어통번 역"
,,,2340,한국어통번역이해,3,3-0-0,임형재,월(10:30-11:45) | 월(12:00-13:15),경영1관-12112,,전선 N 한국어통번 역
,,,2341,외국어로서의한국어이,,,해 3 3-0-0 우창현,월(15:00-16:15) | 수(13:30-14:45),인문1관-1428,,N 한국어통번 역
,,,2342,통번역을위한한국어학,,,의이해 3 3-0-0 류친,금(09:00-10:15) | 금(10:30-11:45),인문1관-1320,,N 한국어통번 역
,,,2343,AI통번역의이해,3,3-0-0,리번켈빈,금(13:30-14:45) | 금(15:00-16:15),인문1관-13213,,전선 N 한국어통번 역
,,,2344,고급한국어PE연습,3,3-0-0,황완,월(09:00-10:15) | 월(10:30-11:45),인문2관-2203,,N 한국어통번 역
,,,2345,한국어발음연습,3,3-0-0,원해학,수(13:30-14:45) | 수(15:00-16:15),경영1관-1201,,N 한국어통번 역
,,,2346,한국어비즈니스통번역,,,3,수(09:00-10:15) | 수(10:30-11:45),실습1 경영1관-12124,취업설,0-0-3 원해학 전선 계 N 한국어통번 역
,,,2347,한국어문학번역실습1,3,1-4-0,송태유,월(09:00-09:50) | 수(13:00-16:50),인문1관-1219 인문1관-1221 현장실,,습 N 한국어통번 역
,,,2348,한국어자막번역연습,3,3-0-0,리번켈빈,금(09:00-10:15) | 금(10:30-11:45),인문1관-1321,,N 한국어통번 역
,,,2349,한국어문장구역연습,3,3-0-0,황완,월(13:30-14:45) | 월(15:00-16:15),경영1관-1211,,N 한국어통번 역
,,,2350,창의적인한국어번역이,,,해 3 3-0-0 류친,금(13:30-14:45) | 금(15:00-16:15),인문1관-1320 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 한국어통번 역
,,,4123,한국어문법론,3,3-0-0,우창현,화(15:00-16:15) | 목(13:30-14:45),인문1관-12242,,전선 합)한 국어 Y 한국어통번 역
,,,4124,한국어음운론,3,3-0-0,정인호,월(15:00-16:15) | 수(13:30-14:45),인문1관-1224,,합)한 국어 Y 한국어통번 역
,,,4125,한국영화와현대사회,3,3-0-0,고선하,월(15:00-16:15) | 월(16:30-17:45),경영1관-12013,,전선 합)한 국어 Y 한국어통번 역
,,,4126,콘텐츠로보는한국문화,3,3-0-0,고선하,월(12:00-13:15) | 월(13:30-14:45),경영1관-1201 강의실 강의실,,"합)한 국어 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 국제학부(국제어문학전공) 학년 구분 수강학과 수강 교수 강의시간 비고"
,,국제어문,2351,한중통번역(1),3,3-0-0,방채홍,화(12:00-13:15) | 목(12:00-13:15),인문1관-13011,,전선 N
,,국제어문,2352,현대영어연습,3,3-0-0,이동춘,월(09:00-10:15) | 수(10:30-11:45),인문1관-13012,,전선 N
,,국제어문,2353,영어번역기초,3,3-0-0,N,월(13:30-14:45) | 수(15:00-16:15),윤관희 인문1관-1301,,
,,국제어문,2354,한중언어의이해(1),3,3-0-0,한령,화(09:00-10:15) | 목(10:30-11:45),인문1관-1319,,N
,,국제어문,2355,한중통번역(3),3,3-0-0,양건분,화(12:00-13:15) | 목(12:00-13:15),인문1관-1318,,N
,,국제어문,2356,언어와사회,3,3-0-0,류혜경,화(15:00-16:15) | 목(13:30-14:45),인문1관-13223,,전선 N
,,국제어문,2357,영어단어의이해,3,3-0-0,N,화(13:30-14:45) | 목(15:00-16:15),윤관희 인문2관-2401,,
,,국제어문,2358,중국어작문의이해,3,3-0-0,이미경,월(15:00-16:15) | 수(13:30-14:45),인문1관-1207,,N
,,국제어문,2359,미디어로보는글로벌경,,,3 3-0-0 민성기,화(13:30-14:45) | 목(15:00-16:15),인문1관-1318,제와사회,N
,,국제어문,2360,외국어교재연구및지도,,,법 3 3-0-0 이미경,화(09:00-10:50) | 목(09:00-10:50),인문1관-12074,,전선 N
,,국제어문,2361,미디어리터러시영어,3,3-0-0,류혜경,월(15:00-16:15) | 수(13:30-14:45),인문2관-2403,,N
,,국제어문,2362,중국어텍스트읽기,3,3-0-0,이미경,월(13:30-14:45) | 수(15:00-16:15),인문1관-1207,,N
,,국제어문,2363,중국어권문화의이해,3,3-0-0,민성기,월(16:30-17:45) | 수(16:30-17:45),인문1관-1301 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,국제어문,4127,영어교육학개론,3,3-0-0,임정완,화(10:30-11:45) | 목(09:00-10:15),사범1관-13402,,전선 합)영 교 Y
,,국제어문,4128,영어교육론,3,3-0-0,백지원,화(10:30-11:45) | 목(09:00-10:15),사범1관-14363,,전선 합)영 교 Y
,,국제어문,4129,영어교육론,3,3-0-0,백지원,화(12:00-13:15) | 목(12:00-13:15),사범1관-1436,,합)영 교 Y
,,국제어문,4130,영어교재연구및지도법,3,3-0-0,임정완,월(15:00-16:50) | 수(13:00-14:50),사범1관-12114,,전선 합)영 교 Y
,,국제어문,4131,영어교재연구및지도법,3,3-0-0,임정완,화(12:00-13:50) | 목(12:00-13:50),사범1관-1211 강의실 강의실,,"합)영 교 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 일본어일본학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,일본어,2364,일본어와일본사회,3,3-0-0,최장근,화(13:30-14:45) | 목(15:00-16:15),인문1관-12211,,전선 N
,,일본어,2365,초급일본어문법(1),3,3-0-0,김봉정,월(15:00-16:15) | 수(13:30-14:45),인문2관-2203,,N
,,일본어,2366,일본어연습,3,3-0-0,타케시타 치 카,월(13:30-14:45) | 수(15:00-16:15),인문2관-2202,,N
,,일본어,2367,일본어문법,3,3-0-0,김봉정,월(12:00-13:15) | 수(12:00-13:15),인문2관-22032,,전선 N
,,일본어,2368,일본문화,3,3-0-0,최장근,화(12:00-13:15) | 목(12:00-13:15),인문1관-1221,,N
,,일본어,2369,일본어회화,3,3-0-0,타케시타 치 카,월(15:00-16:15) | 수(13:30-14:45),인문2관-2202,,A반 N
,,일본어,2370,일본어회화,3,3-0-0,타케시타 치 카,화(10:30-11:45) | 목(09:00-10:15),인문2관-2202,,B반 N
,,일본어,2371,일본역사와문화(1),3,3-0-0,곽동곤,화(15:00-16:15) | 목(13:30-14:45),인문2관-2402,,N
,,일본어,2372,일본어문장연습(2),3,3-0-0,타케시타 치 카,월(12:00-13:15) | 수(12:00-13:15),인문2관-22023,,전선 N
,,일본어,2373,일본사회와관광,3,3-0-0,최장근,월(13:30-14:45) | 수(15:00-16:15),인문1관-1321,,N
,,일본어,2374,일본어학개론,3,3-0-0,김봉정,화(12:00-13:15) | 목(12:00-13:15),인문2관-2201,,N
,,일본어,2375,일본표상문화론,3,3-0-0,곽동곤,화(13:30-14:45) | 목(15:00-16:15),인문2관-2402,,N
,,일본어,2376,외국어교재연구및지도,,,법 3 0-0-3 타케시타 치 카,화(12:00-13:50) | 목(11:00-12:50),인문1관-12054 실무교,,전선 과목 N
,,일본어,2377,일본도시기행,3,3-0-0,곽동곤,월(15:00-16:15) | 수(13:30-14:45),인문2관-2402 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,일본어,4132,경영학원론,3,3-0-0,이가연,화(15:00-16:15) | 목(13:30-14:45),경영1관-14171,,전선 합)경 영 Y
,,일본어,4133,경영학원론,3,3-0-0,최진명,화(13:30-14:45) | 목(15:00-16:15),경영1관-1420,,합)경 영 Y
,,일본어,4134,경영학원론,3,3-0-0,이웅규,수(13:30-14:45) | 수(15:00-16:15),경영1관-1313,,합)경 영 Y
,,일본어,4135,심리학개론(1),3,2-0-1,이승진,화(09:00-10:15) | 화(10:30-11:45),사회3관-강당,,합)심 리 Y
,,일본어,4136,심리학개론(1),3,2-0-1,강현민,월(13:30-14:45) | 수(15:00-16:15),사과1관-1507,,합)심 리 Y
,,일본어,4137,심리학개론(1),3,2-0-1,조예서,금(09:00-10:15) | 금(10:30-11:45),사과1관-1405,,합)심 리 Y
,,일본어,4138,글로벌경영,3,0-0-3,배연호 전선 합)경,월(10:30-11:45),경영1관-12092,,영 Y
,,일본어,4139,글로벌경영,3,0-0-3,배연호 합)경,월(12:00-13:15),경영1관-1209,,영 Y 일본어일본학과
,,일본어,4140,글로벌경영,3,0-0-3,배연호 전선 합)경,월(13:30-14:45),경영1관-12092,,영 Y
,,일본어,4141,호텔경영의이해,3,2-0-1,노정희,월(13:30-14:45) | 수(15:00-16:15),경영1관-1419 합)관,,광항공 Y
,,일본어,4142,호텔경영의이해,3,2-0-1,노정희,월(15:00-16:15) | 수(13:30-14:45),경영1관-1218 합)관 강의실 강의실,유럽문화학과,"광항공 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 학년 구분 수강학과 수강 교수 강의시간 비고"
,,유럽,2378,러시아문학특강,3,3-0-0,이규환,월(15:00-16:15) | 수(13:30-14:45),인문1관-13054,,전선 N
,,유럽,2379,유럽미술이해,3,3-0-0,서요성,월(10:30-11:45) | 수(09:00-10:15),인문1관-1305 강의실,,N 경영학부(경영학전공) 학년 구분 수강학과 수강 교수 강의시간 비고
,,경영,2380,경영학원론,3,3-0-0,이가연,화(15:00-16:15) | 목(13:30-14:45),경영1관-14171,,전선 트랙 N
,,경영,2381,경영학원론,3,3-0-0,최진명,화(13:30-14:45) | 목(15:00-16:15),경영1관-1420,,트랙 N
,,경영,2382,경영학원론,3,3-0-0,이웅규,수(13:30-14:45) | 수(15:00-16:15),경영1관-1313,,트랙 N
,,경영,2383,경영데이터분석,3,3-0-0,교수학습1107 트랙 N,월(13:30-14:45) | 수(15:00-16:15),,,박상철
,,경영,2384,경영데이터분석,3,3-0-0,교수학습1107 트랙 N,월(15:00-16:15) | 수(13:30-14:45),,,박상철
,,경영,2385,경영데이터분석,3,3-0-0,교수학습1107 트랙 N,화(13:30-14:45) | 목(15:00-16:15),,,박상철
,,경영,2386,경영통계학,3,3-0-0,정인준,화(10:30-11:45) | 목(09:00-10:15),경영1관-13012,,전필 N
,,경영,2387,경영통계학,3,3-0-0,정인준,화(12:00-13:15) | 목(12:00-13:15),경영1관-1301,,N
,,경영,2388,경영통계학,3,3-0-0,정인준,화(15:00-16:15) | 목(13:30-14:45),경영1관-1301,,N
,,경영,2389,마케팅원론,3,0-0-3,이진화,화(09:00-10:15) | 목(10:30-11:45),경영1관-1408전선 실무교,,"트랙, N"
,,경영,2390,마케팅원론,3,0-0-3,이진화,화(12:00-13:15) | 목(12:00-13:15),경영1관-1308 실무교,,"트랙, N"
,,경영,2391,마케팅원론,3,0-0-3,이진화,화(13:30-14:45) | 목(15:00-16:15),경영1관-1308 실무교,,"트랙, N"
,,경영,2392,마케팅원론,3,0-0-3,이진화,금(09:00-10:15) | 금(10:30-11:45),경영1관-1409 실무교,,"트랙, N"
,,경영,2393,무역실무,3,3-0-0,심종석,화(12:00-13:15) | 목(12:00-13:15),경영1관-1408,,N
,,경영,2394,무역실무,3,3-0-0,심종석,화(13:30-14:45) | 목(15:00-16:15),경영1관-1408,,N
,,경영,2395,무역실무,3,3-0-0,심종석,화(15:00-16:15) | 목(13:30-14:45),경영1관-1408,,N
,,경영,2396,조직행동,3,0-0-3,이기은,수(15:00-16:15),경영1관-1218 실무교,,"과목, N"
,,경영,2397,조직행동,3,0-0-3,이기은,목(10:30-11:45),경영1관-1218 실무교,,"과목, N"
,,경영,2398,글로벌경영,3,0-0-3,배연호,월(10:30-11:45),경영1관-1209 실무교,,"과목, N"
,,경영,2399,글로벌경영,3,0-0-3,배연호,월(12:00-13:15),경영1관-1209 실무교,,"과목, N"
,,경영,2400,글로벌경영,3,0-0-3,배연호,월(13:30-14:45),경영1관-1209 실무교,,"과목, N"
,,경영,2401,재무기초와기업이해,3,0-0-3,이가연,화(09:00-10:15) | 목(10:30-11:45),"경영1관-1412 계,실",취업설,N
,,경영,2402,재무기초와기업이해,3,0-0-3,이가연,화(10:30-11:45) | 목(09:00-10:15),"경영1관-1412 계,실",취업설,N
,,경영,2403,소비자행동,3,3-0-0,최진명,월(12:00-13:15) | 수(12:00-13:15),경영1관-12183,,전선 N
,,경영,2404,소비자행동,3,3-0-0,최진명,화(12:00-13:15) | 목(12:00-13:15),경영1관-1420,,N
,,경영,2405,소비자행동,3,3-0-0,최진명,화(15:00-16:15) | 목(13:30-14:45),경영1관-1420,,N
,,경영,2406,빅데이터경영,3,3-0-0,권순재,월(10:30-11:45) | 수(09:00-10:15),경영1관-1107,취업설,계 N 경영학부(경영학전공)
,,경영,2407,대외무역관리론,3,3-0-0,오현석 전선 블렌디,수(13:30-14:45),경영1관-13083,,드러닝 N
,,경영,2408,금융시장과투자기초,3,3-0-0,이가연 블렌디,월(13:30-14:45),경영1관-1417,,드러닝 N
,,경영,2409,금융시장과투자기초,3,3-0-0,이가연 블렌디,월(15:00-16:15),경영1관-1417,,드러닝 N
,,경영,2410,공급사슬경영론,3,3-0-0,정인준,월(12:00-13:15) | 수(12:00-13:15),경영1관-13014,,전선 N
,,경영,2411,공급사슬경영론,3,3-0-0,정인준,월(15:00-16:15) | 수(13:30-14:45),경영1관-1301 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,경영,4143,경제학원론(1),3,3-0-0,김양희,화(09:00-10:15) | 목(10:30-11:45),경영1관-13091,,전선 합)경 제금융 Y
,,경영,4144,회계원리(1),3,3-0-0,박홍조,화(15:00-16:15) | 목(13:30-14:45),경영1관-1311,,합)회 계 Y
,,경영,4145,회계원리(1),3,3-0-0,이병산,월(09:00-10:15) | 수(10:30-11:45),경영1관-1308,,합)회 계 Y
,,경영,4146,회계원리(1),3,3-0-0,최정운,월(10:30-11:45) | 수(09:00-10:15),경영1관-1218,,합)회 계 Y
,,경영,4147,회계원리(1),3,3-0-0,정준희,월(13:30-14:45) | 수(15:00-16:15),경영1관-1309,,합)회 계 Y
,,경영,4148,회계원리(1),3,3-0-0,김임현,화(09:00-10:15) | 목(10:30-11:45),경영1관-1212,,합)회 계 Y
,,경영,4149,회계원리(1),3,3-0-0,김임현,화(10:30-11:45) | 목(09:00-10:15),경영1관-1212,,합)회 계 Y
,,경영,4150,파이썬프로그래밍,3,2-2-0,강병도 합)컴,월(09:00-12:50),공학7관-7406,,퓨터공 Y
,,경영,4151,파이썬프로그래밍,3,2-2-0,강신재 합)컴,월(09:00-12:50),공학7관-7705,,퓨터공 Y
,,경영,4152,재무회계(1),3,3-0-0,최정운,화(13:30-14:45) | 목(15:00-16:15),경영1관-12182,,전선 합)회 계 Y
,,경영,4153,재무회계(1),3,3-0-0,안나영,월(13:30-14:45) | 수(15:00-16:15),경영1관-1411 강의실 강의실,,"합)회 계 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 경영학부(회계학전공) 학년 구분 수강학과 수강 교수 강의시간 비고"
,,회계,2412,회계원리(1),3,3-0-0,박홍조,화(15:00-16:15) | 목(13:30-14:45),경영1관-13111,,전선 N
,,회계,2413,회계원리(1),3,3-0-0,이병산,월(09:00-10:15) | 수(10:30-11:45),경영1관-1308,,N
,,회계,2414,회계원리(1),3,3-0-0,최정운,월(10:30-11:45) | 수(09:00-10:15),경영1관-1218,,N
,,회계,2415,회계원리(1),3,3-0-0,정준희,월(13:30-14:45) | 수(15:00-16:15),경영1관-1309,,N
,,회계,2416,회계원리(1),3,3-0-0,김임현,화(09:00-10:15) | 목(10:30-11:45),경영1관-1212,,N
,,회계,2417,회계원리(1),3,3-0-0,김임현,화(10:30-11:45) | 목(09:00-10:15),경영1관-1212,,N
,,회계,2418,원가회계론,3,3-0-0,정준희,월(10:30-11:45) | 수(09:00-10:15),경영1관-13092,,전필 N
,,회계,2419,재무회계(1),3,3-0-0,최정운,화(13:30-14:45) | 목(15:00-16:15),경영1관-1218전선,,N
,,회계,2420,재무회계(1),3,3-0-0,안나영,월(13:30-14:45) | 수(15:00-16:15),경영1관-1411,,N
,,회계,2421,회계정보시스템실무,3,0-0-3,김임현,월(09:00-10:15) | 수(10:30-11:45),경영1관-1301 실무교,,과목 N
,,회계,2422,국세기본법,3,2-0-1,이병산,화(09:00-10:15) | 목(10:30-11:45),경영1관-1308 실무교,,과목 N
,,회계,2423,국세기본법,3,2-0-1,이병산,화(10:30-11:45) | 목(09:00-10:15),경영1관-1308 실무교,,과목 N
,,회계,2424,재무제표론,3,3-0-0,정준희,월(09:00-10:15) | 수(10:30-11:45),경영1관-13093,,전선 N
,,회계,2425,법인세회계(1),3,3-0-0,박홍조,화(13:30-14:45) | 목(15:00-16:15),경영1관-1309,,N
,,회계,2426,부가가치세회계,3,0-0-3,이병산,월(10:30-11:45) | 수(09:00-10:15),경영1관-1308 실무교,,과목 N
,,회계,2427,원가회계실무,3,0-0-3,최정운,화(15:00-16:15) | 목(13:30-14:45),경영1관-1218 실무교,,과목 N
,,회계,2428,재무회계(3),3,3-0-0,안나영,월(12:00-13:15) | 수(12:00-13:15),경영1관-1401,,N
,,회계,2429,고급회계,3,3-0-0,최정운,월(09:00-10:15) | 수(10:30-11:45),경영1관-12184,,전선 N
,,회계,2430,비영리회계실무,3,0-0-3,박홍조,화(12:00-13:15) | 목(12:00-13:15),경영1관-1417 실무교,,과목 N
